Letter,TimeStamp,BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
B,5.0667,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.0667,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144011,0.002692,-0.012051,0.989499
B,5.0667,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.0667,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.0667,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.0667,R_RingMetacarpal,0.014830,-0.005951,0.034399,0.000000,0.000000,0.000000,1.000000
B,5.0667,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.0667,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.0667,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.0667,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.0667,R_ThumbMetacarpal,-0.031720,-0.011786,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.0667,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055554,-0.082428,0.981368
B,5.0667,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.0667,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_Wrist,-0.001412,1.486292,0.584985,-0.491585,-0.292581,-0.221461,0.789744
B,5.1333,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_IndexProximal,-0.002777,0.000103,0.059937,-0.023183,-0.001154,0.028368,0.999328
B,5.1333,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.1333,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.1333,R_IndexTip,0.000292,0.001014,0.022121,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.1333,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.1333,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.1333,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.1333,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.1333,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.1333,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.1333,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_RingMetacarpal,0.014830,-0.005951,0.034399,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.1333,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.1333,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.1333,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.1333,R_ThumbMetacarpal,-0.031720,-0.011786,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.1333,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055553,-0.082428,0.981368
B,5.1333,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.1333,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_Wrist,-0.001412,1.486292,0.584985,-0.491585,-0.292581,-0.221461,0.789744
B,5.2000,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_IndexProximal,-0.002777,0.000103,0.059937,-0.023183,-0.001154,0.028368,0.999328
B,5.2000,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.2000,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.2000,R_IndexTip,0.000292,0.001014,0.022121,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.2000,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.2000,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.2000,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.2000,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.2000,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.2000,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.2000,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_RingMetacarpal,0.014830,-0.005951,0.034399,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.2000,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.2000,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.2000,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.2000,R_ThumbMetacarpal,-0.031720,-0.011786,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.2000,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055553,-0.082428,0.981368
B,5.2000,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.2000,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_Wrist,-0.001412,1.486291,0.584985,-0.491585,-0.292581,-0.221461,0.789744
B,5.2667,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028368,0.999328
B,5.2667,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.2667,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.2667,R_IndexTip,0.000292,0.001014,0.022121,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.2667,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.2667,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.2667,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.2667,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.2667,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.2667,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.2667,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_RingMetacarpal,0.014830,-0.005951,0.034399,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.2667,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.2667,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.2667,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.2667,R_ThumbMetacarpal,-0.031720,-0.011786,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.2667,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055553,-0.082428,0.981368
B,5.2667,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.2667,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_Wrist,-0.001412,1.486291,0.584986,-0.491585,-0.292581,-0.221461,0.789744
B,5.3333,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028369,0.999328
B,5.3333,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.3333,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.3333,R_IndexTip,0.000292,0.001014,0.022122,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.3333,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.3333,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.3333,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.3333,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.3333,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.3333,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.3333,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_RingMetacarpal,0.014830,-0.005951,0.034399,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.3333,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.3333,R_RingDistal,0.000000,0.000000,0.026286,0.069815,-0.029558,-0.007917,0.997091
B,5.3333,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.3333,R_ThumbMetacarpal,-0.031720,-0.011786,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.3333,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055554,-0.082428,0.981368
B,5.3333,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.3333,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_Wrist,-0.001412,1.486291,0.584986,-0.491585,-0.292581,-0.221461,0.789744
B,5.4000,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028369,0.999328
B,5.4000,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.4000,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.4000,R_IndexTip,0.000292,0.001014,0.022122,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.4000,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.4000,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.4000,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.4000,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.4000,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.4000,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.4000,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_RingMetacarpal,0.014830,-0.005951,0.034400,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.4000,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.4000,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.4000,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.4000,R_ThumbMetacarpal,-0.031720,-0.011787,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.4000,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055554,-0.082428,0.981368
B,5.4000,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.4000,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_Wrist,-0.001412,1.486290,0.584986,-0.491585,-0.292581,-0.221461,0.789744
B,5.4667,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028368,0.999328
B,5.4667,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.4667,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.4667,R_IndexTip,0.000292,0.001014,0.022122,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.4667,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.4667,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.4667,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.4667,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.4667,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.4667,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.4667,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_RingMetacarpal,0.014830,-0.005951,0.034400,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.4667,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.4667,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.4667,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.4667,R_ThumbMetacarpal,-0.031720,-0.011787,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.4667,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055554,-0.082428,0.981368
B,5.4667,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.4667,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_Wrist,-0.001412,1.486290,0.584987,-0.491585,-0.292581,-0.221461,0.789744
B,5.5333,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028369,0.999328
B,5.5333,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.5333,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.5333,R_IndexTip,0.000292,0.001014,0.022122,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.5333,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.5333,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.5333,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.5333,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.5333,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.5333,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.5333,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_RingMetacarpal,0.014830,-0.005951,0.034399,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.5333,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.5333,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.5333,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.5333,R_ThumbMetacarpal,-0.031720,-0.011787,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.5333,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055553,-0.082428,0.981368
B,5.5333,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.5333,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_Wrist,-0.001411,1.486290,0.584987,-0.491585,-0.292581,-0.221461,0.789744
B,5.6000,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028369,0.999328
B,5.6000,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.6000,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.6000,R_IndexTip,0.000292,0.001014,0.022122,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.6000,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.6000,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.6000,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.6000,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.6000,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.6000,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.6000,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_RingMetacarpal,0.014830,-0.005951,0.034400,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.6000,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.6000,R_RingDistal,0.000000,0.000000,0.026286,0.069814,-0.029558,-0.007917,0.997091
B,5.6000,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.6000,R_ThumbMetacarpal,-0.031720,-0.011786,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.6000,R_ThumbProximal,0.000000,0.000000,0.032161,0.164426,0.055553,-0.082428,0.981368
B,5.6000,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.6000,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_Wrist,-0.001411,1.486289,0.584987,-0.491585,-0.292581,-0.221462,0.789744
B,5.6667,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028369,0.999328
B,5.6667,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.6667,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.6667,R_IndexTip,0.000292,0.001014,0.022122,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.6667,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.6667,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.6667,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.6667,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
B,5.6667,R_MiddleIntermediate,0.000000,0.000000,0.042463,0.144012,0.002692,-0.012051,0.989499
B,5.6667,R_MiddleDistal,0.000000,0.000000,0.027252,-0.001329,0.000611,-0.043495,0.999053
B,5.6667,R_MiddleTip,0.000305,0.001125,0.024695,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_Palm,-0.003096,-0.004525,0.063747,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_RingMetacarpal,0.014830,-0.005951,0.034400,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_RingProximal,0.002446,-0.000508,0.053335,-0.034654,0.106710,-0.045171,0.992659
B,5.6667,R_RingIntermediate,0.000000,0.000000,0.038575,0.168161,-0.002698,-0.037261,0.985052
B,5.6667,R_RingDistal,0.000000,0.000000,0.026286,0.069815,-0.029558,-0.007917,0.997091
B,5.6667,R_RingTip,0.000255,0.001591,0.024063,0.000000,0.000000,0.000000,1.000000
B,5.6667,R_ThumbMetacarpal,-0.031720,-0.011786,0.032058,-0.106299,-0.470108,0.517716,0.706874
B,5.6667,R_ThumbProximal,0.000000,0.000000,0.032162,0.164426,0.055554,-0.082428,0.981368
B,5.6667,R_ThumbDistal,0.000000,0.000000,0.033428,-0.049519,-0.064324,0.083344,0.993209
B,5.6667,R_ThumbTip,0.000663,0.001016,0.024325,0.000000,0.000000,0.000000,1.000000
B,5.7333,R_Wrist,-0.001411,1.486289,0.584988,-0.491585,-0.292581,-0.221462,0.789744
B,5.7333,R_IndexMetacarpal,-0.020519,-0.007341,0.035021,0.000000,0.000000,0.000000,1.000000
B,5.7333,R_IndexProximal,-0.002777,0.000103,0.059938,-0.023183,-0.001154,0.028368,0.999328
B,5.7333,R_IndexIntermediate,0.000000,0.000000,0.037517,0.148891,0.003273,-0.026319,0.988498
B,5.7333,R_IndexDistal,0.000000,0.000000,0.024041,0.020364,0.025691,-0.016548,0.999326
B,5.7333,R_IndexTip,0.000292,0.001014,0.022122,0.000000,0.000000,0.000000,1.000000
B,5.7333,R_LittleMetacarpal,0.022750,-0.009318,0.033705,0.018312,0.140343,-0.207036,0.968042
B,5.7333,R_LittleProximal,-0.000002,-0.000001,0.045157,-0.107869,0.027957,0.101423,0.988583
B,5.7333,R_LittleIntermediate,0.000000,0.000000,0.030388,0.233501,0.032152,-0.058195,0.970081
B,5.7333,R_LittleDistal,0.000000,0.000000,0.020092,0.050806,-0.049067,0.000902,0.997502
B,5.7333,R_LittleTip,-0.000244,0.001203,0.021685,0.000000,0.000000,0.000000,1.000000
B,5.7333,R_MiddleMetacarpal,-0.004485,-0.006534,0.032882,0.000000,0.000000,0.000000,1.000000
B,5.7333,R_MiddleProximal,0.002778,0.004018,0.061731,0.019328,0.075637,-0.006953,0.996924
